item_language,set_name,item_name,item_type,item_statement,item_code,item_url,item_kcs,python_parser_kcs
PYTHON,py_list_fill,py_list_fill_odds,PCEX Set,Construct a program that creates a list of first ten positive odd numbers.,"#Step 1: Create an empty list
lst = []
#Step 2: Add the odd numbers to the list one by one
for i in range(10):
    lst.append( 2 * i + 1 ) 
#Step 3: Print the list
print(lst)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_fill,"Printing,CallingLibraryFunction,ForLoopWith,CreatingList,Multiplication,AddingListElementWithAppend,SingleForLoopIteration,AssigningValueVariable,Addition","int,variable-decl-or-assign,list,print-to-user,str-or-num-add-op,collection-append-op,numeric-or-string-or-collection-assignment,variable-usage,num-mul-op,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_fill,py_list_fill_user_input,PCEX Challenge,Construct a program that creates a list of eight string values received from the user.,"#Step 1: Create an empty list
lst = []
#Step 2: Add the user inputs to the list one by one
for i in range(8):
    lst.append( input(""Enter a value:"") ) 
#Step 3: Print the list
print(lst)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_fill&ch=py_list_fill_user_input,"Printing,CallingLibraryFunction,CreatingList,AddingListElementWithAppend,SingleForLoopIteration,AssigningValueVariable,HandlingInput","int,str,variable-decl-or-assign,list,print-to-user,collection-append-op,get-user-input,numeric-or-string-or-collection-assignment,variable-usage,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_min_max,py_list_max,PCEX Set,Write a program that finds the maximum value in a list.,"#Step 1: Define and initialize the list
values = [5, 8, 4, 78, 95, 12, 1, 0, 6, 35, 46]
#Step 2: Set the first value to be the maximum value so far.
max_value = values[0]
#Step 3: Iterate through the remaining values in the list and decide which one is the maximum value 
for i in range(1, len(values)): 
    # Step 3.1: Determine if the element at index i is the maximum value so far
    if (values[i] > max_value):
        max_value = values[i]
#Step 4: Print the maximum value in the list
print(""Maximum value:"", max_value)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_min_max,"ForLoopWithListIndexing,Printing,IfCheckingInForLoop,CallingLibraryFunction,ChangingValueVariable,FindingLength,CreatingList,SingleForLoopIteration,AssigningValueVariable,IndexingList,BooleanEvaluating","int,length-of-collection-or-str,str,variable-decl-or-assign,list,print-to-user,compare-greaterthan,if,numeric-or-string-or-collection-assignment,variable-usage,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_min_max,py_list_min,PCEX Challenge,Write a program that finds the minimum value in a list.,"#Step 1: Define and initialize the list
values = [5, 8, 4, 78, 95, 12, 1, 0, 6, 35, 46]
#Step 2: Set the first value to be the minimum value so far.
min_value = values[0]
#Step 3: Iterate through the remaining values in the list and decide which one is the minimum value 
for i in range(1, len(values)): 
    # Step 3.1: Determine if the element at index i is the minimum value so far
    if (values[i] < min_value):
        min_value = values[i]
#Step 4: Print the minimum value in the list
print(""Minimum value:"", min_value)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_min_max&ch=py_list_min,"ForLoopWithListIndexing,Printing,IfCheckingInForLoop,CallingLibraryFunction,ChangingValueVariable,FindingLength,CreatingList,NestedFunctionCall,SingleForLoopIteration,AssigningValueVariable,IndexingList,BooleanEvaluating","int,compare-lessthan,length-of-collection-or-str,str,variable-decl-or-assign,list,print-to-user,if,numeric-or-string-or-collection-assignment,variable-usage,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_process_elements,py_sum_list_elements,PCEX Set,Construct a program that has a function that receives a list and calculates the sum of the values in that list.,"#Step 1: Define the function
def calculate_list_sum(lst):
    #Step 1.1: Assign initial value to the variable which we need for this program
    total = 0
    #Step 1.2: Iterate through the list values and add each value to the running total
    for x in lst:
        total += x
    #Step 1.3: Print the sum of the list values 
    print(""The sum of all values in the list:"", total)
#Step 2: Call the function
values = [6, 15, 9, 12, 1, 8]
calculate_list_sum(values)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_process_elements,"CallingSimpleFunction,Printing,CallingLibraryFunction,ChangingValueVariable,ForLoopWith,CreatingList,SingleForLoopIteration,AssigningValueVariable,Addition,IndexingList,DefiningSimpleFunction","class-obj-instantiate,int,str,print-to-user,functiondef,variable-decl-or-assign,list,str-or-num-add-op,for,numeric-or-string-or-collection-assignment,variable-usage,assignment-with-add"
PYTHON,py_list_process_elements,py_average_list_elements,PCEX Challenge,Construct a program that has a function that receives a list and calculates the average of the values in that list. The program should handle lists with arbitrary number of values (including an empty list).,"#Step 1: Define the function
def calculate_list_average(lst):
    #Step 1.1: Assign initial value to the variable which we need for this program
    total = 0
    #Step 1.2: Iterate through the list values and add each value to the running total
    for x in lst:
        total += x
    #Step 1.3: Calculate and print the average of the list values
    if len(lst) == 0 :
        print(""The list has no values."")
    else :
        average = total / len(lst)
        print(""Average is:"", average)
#Step 2: Call the function
values = [6, 15, 9, 12, 1, 8]
calculate_list_average(values)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_process_elements&ch=py_average_list_elements,"CallingSimpleFunction,Printing,CallingLibraryFunction,ChangingValueVariable,ForLoopWith,Division,FindingLength,IfElseChecking,CreatingList,SingleForLoopIteration,AssigningValueVariable,Addition,BooleanEvaluating,DefiningSimpleFunction","class-obj-instantiate,int,length-of-collection-or-str,str,variable-decl-or-assign,functiondef,compare-equals,print-to-user,list,str-or-num-add-op,num-div-op,for,if-else,numeric-or-string-or-collection-assignment,variable-usage,assignment-with-add"
PYTHON,py_list_rotate,py_list_rotate_left,PCEX Set,"Construct a program that has a function that receives a list of values and returns the list rotated to the left by 1 position so that the value at the front of the list goes to the back and the order of the other values stays the same. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [2, 3, 4, 5, 6, 1].","#Step 1: Define the function
def rotate_left(lst):
    #Step 1.1: Store the value at the front in a local variable
    first = lst[0] 
    #Step 1.2: Rotate the remaining values of the list to the left 
    for i in range(len(lst)-1):
        lst[i] = lst[i + 1]
    #Step 1.3: Move the value at the front to the back of the list
    lst[len(lst)-1] = first    
    return lst
#Step 2: Call the function
values =  [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_left(values))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_rotate,"CallingSimpleFunction,ForLoopWithListIndexing,Printing,CallingLibraryFunction,ForLoopWith,ChangingValueListElement,FindingLength,CreatingList,NestedFunctionCall,SingleForLoopIteration,AssigningValueVariable,Subtraction,Addition,DefiningSimpleFunction","return,int,length-of-collection-or-str,str,variable-decl-or-assign,functiondef,list,print-to-user,str-or-num-add-op,num-sub-op,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_rotate,py_list_rotate_left_twice,PCEX Challenge,"Construct a program that has a function that receives a list of values and returns the list rotated to the left by 2 position so that the value at the front of the list goes to the second last position, the second value of the list goes to the back, and the order of the other values stays the same. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [3, 4, 5, 6, 1, 2].","#Step 1: Define the function
def rotate_left_by_2(lst):
    #Step 1.1: Store the first two values of the list in local variables
    first = lst[0] 
    second = lst[1]
    #Step 1.2: Rotate the remaining values of the list to the left by 2 position
    for i in range(len(lst)-2):
        lst[i] = lst[i + 2]
    #Step 1.3: Move the first two values of the list to the back of the list
    lst[len(lst)-2] = first 
    lst[len(lst)-1] = second
    return lst
#Step 2: Call the function
values = [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_left_by_2(values))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_rotate&ch=py_list_rotate_left_twice,"CallingSimpleFunction,ForLoopWithListIndexing,Printing,CallingLibraryFunction,ChangingValueListElement,FindingLength,CreatingList,SingleForLoopIteration,AssigningValueVariable,Subtraction,Addition,DefiningSimpleFunction","return,int,length-of-collection-or-str,str,variable-decl-or-assign,functiondef,list,print-to-user,str-or-num-add-op,num-sub-op,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_rotate,py_list_rotate_right,PCEX Challenge,"Construct a program that has a function that receives a list of values and returns the list rotated to the right by one position so that the value that is currently at the end of the list is moved to the front, shifting the remaining values to the right. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [6, 1, 2, 3, 4, 5].","#Step 1: Define the function
def rotate_right(lst):
    #Step 1.1: Store the value at the end of the list in a local variable
    last = lst[len(lst)-1]
    #Step 1.2: Rotate the remaining values of the list to the right 
    for i in range(len(lst)-1, 0, -1):
        lst[i] = lst[i - 1]
    #Step 1.3: Move the value at the end to the front of the list
    lst[0] = last
    return lst
#Step 2: Call the function
values = [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_right(values))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_rotate&ch=py_list_rotate_right,"CallingSimpleFunction,ForLoopWithListIndexing,Printing,CallingLibraryFunction,CreatingString,ChangingValueListElement,FindingLength,CreatingList,SingleForLoopIteration,AssigningValueVariable,Subtraction,DefiningSimpleFunction","return,int,length-of-collection-or-str,str,variable-decl-or-assign,functiondef,list,print-to-user,unary-sub-op,num-sub-op,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list_rotate,py_list_rotate_right_twice,PCEX Challenge,"Construct a program that has a function that receives a list of values and returns the list rotated to the right by 2 position so that the value that is currently at the end of the list is moved to the second position, the second last value of the list is moved to the front of the list, and the remaining values are shifted to the right. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [5, 6, 1, 2, 3, 4].","#Step 1: Define the function
def rotate_right_by_2(lst):
    #Step 1.1: Store the last two values of the list in local variables
    last = lst[len(lst)-1]
    second_last = lst[len(lst)-2]
    #Step 1.2: Rotate the remaining values of the list to the right by 2 position
    for i in range(len(lst)-1, 1, -1):
        lst[i] = lst[i - 2]
    #Step 1.3: Move the last two values of the list to the front of the list
    lst[0] = second_last
    lst[1] = last
    return lst
#Step 2: Call the function
values = [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_right_by_2(values))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list_rotate&ch=py_list_rotate_right_twice,"CallingSimpleFunction,ForLoopWithListIndexing,Printing,CallingLibraryFunction,ChangingValueListElement,FindingLength,CreatingList,NestedFunctionCall,SingleForLoopIteration,AssigningValueVariable,Subtraction,DefiningSimpleFunction","return,int,length-of-collection-or-str,str,variable-decl-or-assign,functiondef,list,print-to-user,unary-sub-op,num-sub-op,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate,for-range-func-variable-decl-or-assign,range-func"
PYTHON,py_list2d_basic,py_list2d_basic1,PCEX Set,"Construct a program that initializes a 3x4 two-dimensional matrix that has the numbers 1 through 12 for entries, updates the last row to a list filled with 5s, then sets the left-most element in the middle row of the matrix to be 20, and finally prints the matrix.","#Step 1: Define a 3x4 two-dimensional list 
matrix = [[ 1, 2, 3, 4 ],
          [ 5, 6, 7, 8 ],
          [ 9, 10, 11, 12]]
#Step 2: Update the two-dimensional list 
matrix[2] = [5, 5, 5, 5]
matrix[1][0] = 20
#Step 3: Print the list
print(matrix)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_list2d_basic,"Create2DArray,Printing,ChangingValue2DArrayElement,CallingLibraryFunction,ChangingValueListElement,AssigningValueVariable","int,variable-decl-or-assign,list,print-to-user,numeric-or-string-or-collection-assignment,variable-usage"
